Site ID,Name
10.237.1.246,NS0013-ATN950C-ASG-1
10.237.1.247,NS0014-ATN950C-ASG-1
10.237.1.248,NS0015-ATN950C-ASG-1
10.238.65.155,AI0015-ATN950C-ASG-1
10.238.65.156,AI0003-ATN950C-ASG-1
10.238.65.143,AI0463-ATN950C-ASG-1
10.237.1.224,NI0390-ATN950C-ASG-1
10.237.1.226,NI0505-ATN950C-ASG-1
10.237.1.227,NI0027-ATN950C-ASG-1
10.237.1.225,NI0025-ATN950C-ASG-1
10.237.33.243,RV0632-ATN910C-ASG-1
10.237.33.244,HRV0413-ATN-950C-ASG-1
10.237.33.246,RV0164-ATN950C-ASG-1
10.237.33.247,RV0039-ATN950C-ASG-1
10.237.33.245,RV0103-ATN950C-ASG-1
10.238.1.50,KD0033-ATN950C-ASG-1
10.238.1.51,KD0097-ATN950-ASG-1
10.238.1.41,HKD0002-ATN950C-ASG-1
10.238.1.35,KD0114-ATN-950C-ASG-1
10.238.1.40,HKD0029-ATN-950C-ASG-1
10.238.97.153,BR0011-ATN910C-ASG
10.238.33.105,KN0022-ATN-950C-ASG-1
10.238.33.106,KN0002-ATN950C-ASG
10.238.33.107,KN0079-ATN950C-ASG-1
10.238.33.108,KN0539-ATN950C-ASG-1
10.238.33.109,KN0468-ATN950C-ASG
10.238.33.110,KN0338-ATN910C-ASG-1
10.238.33.111,KN0037-ATN950C-ASG
10.238.33.112,KN0469-ATN910C-ASG-1
10.238.33.114,KN0325-ATN950C-ASG
10.238.97.105,BU0023-ATN910C-ASG-1
10.237.33.231,RV0138-ATN910C-ASG
10.237.33.248,RV0575-ATN950C-ASG-1
10.237.33.250,RV0445-ATN910C-ASG-1
10.237.33.251,RV0576-ATN910C-ASG-1
10.237.33.252,RV0749-ATN910C-ASG-1
10.237.1.222,BN0025-NE8000-ASG-1
10.237.1.223,BN0025-NE8000-ASG-2
10.237.35.41,BY0541-ATN950C-ASG-1
10.237.35.42,BY0004-ATN950C-ASG-1
10.237.35.43,BY0532-ATN910C-ASG-1
10.237.35.44,BY0526-ATN910C-ASG-1
10.237.35.45,BY0022-ATN950C-ASG-1
10.237.1.239,KG0079-ATN-950C-ASG-1
10.237.35.9,RV0510-ATN950C-ASG-1
10.237.35.8,RV0092-ATN910C-ASG-1
10.237.35.4,RV0737-ATN910C-ASG-1
10.237.35.10,RV0412-ATN910C-ASG-1
10.237.33.254,RV0736-ATN910C-ASG-1
10.237.33.233,AKB02-ATN950C-ASG-1
10.237.33.238,AK0042-ATN950C-ASG-1
10.237.1.215,AB0134-ATN910C-ASG-1
10.237.1.216,AB0156-ATN910C-ASG-1
10.237.1.217,AB0985-ATN910C-ASG-1
10.237.1.218,AB1155-ATN910C-ASG-1
10.238.129.162,DL0411-ATN950C-ASG-1
10.238.129.163,DL0246-ATN950C-ASG-1
10.238.129.168,DL0245-ATN950C-ASG-1
10.238.129.165,DL0485-ATN910C-ASG-1
10.238.129.166,DL0112-ATN950C-ASG-1
10.238.129.167,DL0120-ATN950C-ASG-1
10.238.129.169,DL0024-ATN910C-ASG-1
10.237.1.249,KG0045-ATN910C-ASG-1
10.237.35.11,RV0062-ATN910C-ASG-1
10.238.129.170,DL0070-ATN950C-ASG-1
10.238.129.171,DL0022-ATN950C-ASG-1
10.238.97.154,BR0068-ATN950C-ASG-1
10.238.129.172,DL0108-ATN950C-ASG-1
10.238.129.173,DL0012-ATN950C-ASG-1
10.238.33.115,HKN0034-ATN910C-ASG-1
10.238.33.25,HKN0026-ATN910C-ASG-1
10.237.1.210,AB0015-ATN-910C-ASG
10.237.1.149,AB0659-ATN-910C-ASG-1
10.238.129.174,DL0640-ATN910C-ASG-1
10.238.65.14,HEN0019-ATN-950C-ASG-1
10.237.1.43,AB0159-ATN-950C-ASG-1
10.237.1.42,AB0003-ATN950B-ASG-1
10.238.97.185,JG0020-ATN910C-ASG-1
10.238.97.186,JG0015-ATN-950C-ASG-1
10.238.97.187,JG0033-ATN910C-ASG-1
10.238.97.189,JG0003-ATN-950C-ASG-1
10.238.97.190,YB0018-ATN910C-ASG-1
10.237.35.46,BY0380-ATN910C-ASG-1
10.237.35.47,BY0346-ATN910C-ASG-1
10.238.65.52,EB0011-ATN950C-ASG-1
10.238.65.53,EB0030-ATN910C-ASG-1
10.238.65.54,EB0012-ATN910C-ASG
10.238.65.55,EB0006-ATN950C-ASG-1
10.238.65.56,EB0010-ATN910C-ASG-1
10.238.65.57,EN0432-ATN950D-ASG-1
10.238.129.177,DL0609-ATN910C-ASG-1
10.238.129.175,DL0109-ATN950C-ASG-1
10.238.129.176,DL0701-ATN910C-ASG-1
10.238.97.191,YB0014-ATN-950C-ASG-1
10.238.97.192,YB0020-ATN-950C-ASG-1
10.237.1.44,AB0443-ATN910C-ASG-1
10.237.1.45,AB0095-ATN950C-ASG-1
10.237.1.46,AB1099-ATN910C-ASG-1
10.237.1.48,AB0125-ATN950C-ASG-1
10.237.1.49,AB0493-ATN910C-ASG-1
10.238.1.76,SK0016-ATN-950C-ASG-1
10.238.97.188,JG0010-ATN-950C-ASG-1
10.237.1.235,NS0012-ATN950C-ASG-1
10.237.1.50,AB0169-CX600-X2-M8A-ASG-1
10.237.1.51,AB0494-ATN950C-ASG-1
10.238.97.177,AD0011-ATN-910C-CSG-1
10.237.1.52,AB0435-ATN-950C-ASG-1
10.237.1.53,AB1080-ATN-950C-ASG-1
10.237.1.54,AB0044-ATN-910C-ASG-1
10.238.129.154,DL0237-ATN910C-ASG-1
10.238.129.155,DL0605-ATN910C-ASG-1
10.238.129.156,DL0091-ATN910C-ASG-1
10.238.33.113,KN0038-ATN950C-ASG-1
10.238.129.178,DL0148-ATN910C-ASG-1
10.237.35.20,RV0065-ATN950C-ASG-1
10.237.1.56,AB0035-ATN910C-ASG-1
10.237.1.57,AB0491-ATN910C-ASG-1
10.237.1.58,AB1038-ATN910C-ASG-1
10.237.1.59,AB0384-ATN910C-ASG-1
10.237.1.60,AB0413-ATN910C-ASG-1
10.237.1.61,AB0354-ATN950C-ASG-1
10.237.1.150,NI0133-ATN910C-ASG-1
10.237.1.151,NI0081-ATN910C-ASG-1
10.237.1.152,NI0286-ATN910C-ASG-1
10.238.1.204,KB0002-ATN-950D-ASG-1
10.238.1.210,KB0004-ATN910C-ASG-1
10.238.1.206,KB0024-ATN-950C-ASG-1
10.238.1.207,KB0026-ATN-950C-ASG-1
10.238.1.208,KB0027-ATN-950C-ASG-1
10.238.1.205,KB0014-ATN-950C-ASG-1
10.238.1.203,KB0237-ATN910C-ASG-1
10.237.1.154,NI0448-ATN910C-ASG-1
10.237.1.155,NI0034-ATN910C-ASG-1
10.238.97.195,PL0078-ATN-950D-ASG-1
10.237.1.62,AB0449-ATN910C-ASG-1
10.237.1.156,NI0008-ATN910C-ASG-1
10.237.1.157,NI0009-ATN-950D-ASG-1
10.237.35.49,BY0010-ATN910C-ASG-1
10.237.35.50,BY0345-ATN910C-ASG-1
10.238.1.211,NI0131-ATN910C-ASG-1
10.238.1.209,KB0029-ATN910C-ASG-1
10.237.1.146,TR0001-ATN910C-CSG-1
10.238.129.181,DL0692-ATN950C-ASG-1
10.238.129.180,DL0049-ATN950C-ASG-1
10.238.129.179,DL0001-ATN910C-ASG-1
10.238.97.102,BU0006-ATN950C-ASG
10.238.1.54,KD0103-ATN-910C-ASG-1
10.238.1.53,KD0105-ATN910C-ASG-1
10.238.1.52,KD0075-ATN-950D-ASG-1
10.237.1.63,AB0950-ATN950C-ASG-1
10.237.1.64,AB0001-ATN950C-ASG-1
10.237.1.65,AB0356-ATN950C-ASG-1
10.237.1.66,AB0036-ATN910C-CSG-1
10.237.1.67,AB1239-ATN950C-ASG-1
10.237.1.68,AB0350-ATN910C-ASG-1
10.237.1.70,AB0651-ATN910C-ASG-1
10.237.1.79,AB0119-ATN910C-ASG-1
10.237.1.80,AB1252-ATN910C-ASG-1
10.237.1.81,AB1011-ATN910C-ASG-1
10.237.1.82,NS0370-ATN910C-ASG-1
10.237.1.83,AB0383-ATN910C-ASG-1
10.237.1.84,AB0050-ATN950C-ASG-1
10.238.97.178,HAD0008-ATN950C-ASG-1
10.237.1.76,KG0062-ATN950D-ASG-1
10.237.1.77,KG0418-ATN950D-ASG-1
10.237.1.236,KG0316-ATN-910C-CSG-1
10.237.1.158,NI0400-ATN91C-ASG-1
10.238.65.33,EN0035-ATN950D-ASG-1
10.238.65.34,EN0523-ATN950D-ASG-1
10.237.1.75,KG0302-ATN950D-ASG-1
10.237.1.55,AB0487-ATN950C-ASG-1
10.237.1.118,BN0024-ATN-950D-ASG-1
10.237.1.119,EN0381-ATN950D-ASG-1
10.238.33.94,KT0003-ATN-950D-ASG-1
10.238.33.95,KT0321-ATN-950D-ASG-1
10.238.33.96,KT0355-ATN-950D-ASG-1
10.238.33.97,KT0004-ATN-950D-ASG-1
10.238.33.98,KT0006-ATN-950D-ASG-1
10.238.33.99,KT0028-ATN-950D-ASG-1
10.238.33.116,KN0092-ATN-950D-ASG-1
10.238.33.117,KN0229-ATN-950D-ASG-1
10.238.33.118,KN0729-ATN-950D-ASG-1
10.238.33.119,KN0004-ATN-950D-ASG-1
10.237.1.159,NI0067-ATN-910C-ASG-1
10.237.1.74,KG0049-ATN-950D-ASG-1
10.238.97.196,PL0001-ATN950D-ASG-1
10.238.65.58,EN0636-ATN950D-ASG-1
10.237.1.148,KB0012-ATN-950D-ASG-1
10.237.1.147,NI0137-ATN950D-ASG-1
10.238.1.212,KB0343-ATN950D-ASG-1
10.238.1.214,KB0015-ATN-950D-ASG-1
10.238.1.215,KB0342-ATN-950D-ASG-1
10.238.65.157,AI0377-ATN950D-ASG-1
10.238.65.158,AI0022-ATN950D-ASG-1
10.238.65.159,AI0655-ATN950D-ASG-1
10.238.65.59,EN0575-ATN950D-ASG-1
10.238.65.60,EN0549-ATN950D-ASG-1
10.238.1.216,KB0005-ATN-950D-ASG-1
10.238.65.61,EN0509-ATN950D-ASG-1
10.238.65.62,EN0412-ATN950D-ASG-1
10.237.33.234,RV0526-ATN910C-ASG
10.237.1.71,NI0004-ATN950D-ASG-1
10.237.1.72,NI0274-ATN950D-ASG-1
10.237.1.73,NI0449-ATN950D-ASG-1
10.237.1.120,NI0041-ATN950D-ASG-1
10.237.1.121,NI0415-ATN950D-ASG-1
10.237.1.122,NI0003-ATN950D-ASG-1
10.237.1.123,NI0014-ATN950D-ASG-1
10.237.1.124,NI0010-ATN950D-ASG-1
10.237.1.237,KG0035-ATN910C-CSG
10.237.1.238,KG0037-ATN-910C-CSG
10.238.97.155,BR0367-ATN-950D-ASG-1
10.238.97.156,BR0014-ATN-950D-ASG-1
10.238.97.157,BR0411-ATN-950D-ASG-1
10.237.1.109,BN0390-ATN-950D-ASG-1
10.237.1.110,BN0387-ATN-950D-ASG-1
10.237.1.111,BN0059-ATN-950D-ASG-1
10.237.1.116,BN0383-ATN950D-ASG-1
10.237.1.78,KG0068-ATN950D-ASG-1
10.237.1.112,BN0060-ATN950D-ASG-1
10.238.65.168,AI0028-ATN950D-ASG-1
10.238.65.167,AI0089-ATN950D-ASG-1
10.238.65.166,AI0680-ATN950D-ASG-1
10.238.65.165,AI0452-ATN950D-ASG-1
10.238.65.164,AI0054-ATN950D-ASG-1
10.238.65.163,AI0658-ATN950D-ASG-1
10.238.65.162,AI0557-ATN950D-ASG-1
10.238.65.161,AI0044-ATN950D-ASG-1
10.238.65.160,AI0625-ATN950D-ASG-1
10.238.1.56,KD0093-ATN-910C-ASG-1
10.238.1.57,KD0402-ATN910C-ASG-1
10.237.1.27,PL0039-ATN950D-ASG-1
10.238.1.58,KD0146-ATN-910C-ASG-1
10.238.1.59,KD0092-ATN-910C-ASG-1
10.238.129.246,AN0140-ATN950D-ASG-1
10.238.129.248,AN0002-ATN950D-ASG-1
10.238.129.247,AN0436-ATN950D-ASG-1
10.238.97.72,GM0033-ATN950D-ASG-1
10.237.1.108,BN0046-ATN-950D-ASG-1
10.237.1.103,BN0384-ATN-950D-ASG-1
10.237.1.104,BN0385-ATN-950D-ASG-1
10.237.1.105,BN0083-ATN-950D-ASG-1
10.237.1.106,BN0470-ATN950D-ASG-1
10.237.1.107,BN0032-ATN-950D-ASG-1
10.237.1.113,BN0033-ATN-950D-ASG-1
10.237.1.114,BN0708-ATN-950D-ASG-1
10.237.1.115,BN0082-ATN950D-ASG-1
10.238.1.84,KD0087-ATN-950D-ASG-1
10.238.1.85,KD0085-ATN-950D-ASG-1
10.238.1.86,KD0825-ATN-950D-ASG-1
10.238.1.60,KD0126-ATN950D-ASG-1
10.238.1.61,KD0014-ATN950D-ASG-1
10.238.1.62,KD0418-ATN-950D-ASG-1
10.238.1.63,KD0779-ATN950D-ASG-1
10.238.1.64,KD0044-ATN950C-ASG-1
10.238.1.65,KD0680-ATN-950D-ASG-1
10.238.33.120,KN0070-ATN-950D-ASG-1
10.238.1.83,KD0606-ATN950D-ASG-1
10.237.35.28,RV0417-ATN950D-ASG-1
10.238.1.87,KD0077-ATN950D-ASG-1
10.238.1.88,KD0068-ATN950D-ASG-1
10.237.35.29,RV0040-ATN950D-ASG-1
10.238.65.63,CR0020-ATN-950D-ASG-1
10.238.65.64,CR0003-ATN-950D-ASG-1
10.237.1.117,BN0021-ATN-950D-ASG-1
10.238.97.197,YB0017-ATN-950D-ASG-1
10.237.1.221,KG0315-ATN950D-ASG-1
10.238.97.198,JG0012-ATN-950D-ASG-1
10.238.1.89,ZM0014-ATN-910C-CSG
10.238.129.249,AN0005-ATN950D-ASG-1
10.238.33.122,KN0074-ATN950D-ASG-1
10.237.33.208,RV0005-ATN950D-ASG-1
10.237.35.30,AK0068-ATN-950D-ASG-1
10.237.35.31,AK0102-ATN-950D-ASG-1
10.238.1.90,KD0080-ATN950D-ASG-1
10.237.1.220,KG0087-ATN950D-ASG-1
10.238.97.158,BR0406-ATN950D-ASG-1
10.238.129.250,AN0565-ATN950D-ASG-1
10.237.1.102,AB0036-ATN950D-ASG-1
10.237.1.99,AB0361-ATN-950D-ASG-1
10.237.1.89,AB0306-ATN950D-ASG-1
10.237.1.92,AB1095-ATN950D-ASG-1
10.237.1.96,AB1114-ATN950D-ASG-1
10.237.1.98,AB0028-ATN950D-ASG-1
10.238.33.132,KN0005-ATN950D-ASG-1
10.238.33.128,KN0663-ATN950D-ASG-1
10.237.1.125,AB0488-ATN-910C-CSG
10.238.1.103,KD0667-ATN-950D-ASG-1
10.238.33.146,KT0018-ATN950D-ASG-1
10.237.1.95,AB1223-ATN950D-ASG-1
10.237.73.10,RV0892-ATN950D-ASG-1
10.237.91.48,NI0277-ATN950D-ASG-1
10.237.73.3,RV0456-ATN950D-ASG-1
10.237.33.217,RV0418-ATN910C-ASG-1
10.238.33.149,KT0031-ATN950D-ASG-1
10.237.1.87,AB0696-ATN950D-ASG-1
10.238.65.169,AI0023-ATN950C-ASG
10.237.35.55,RV0598-ATN950D-ASG-1
10.237.73.17,AK0016-ATN950D-ASG-1
10.238.33.154,KT0020-ATN950D-ASG-1
10.238.33.127,KN0557-ATN950D-ASG-1
10.237.1.69,AB0109-ATN950C-CSG
10.238.1.102,KD0855-ATN-950D-ASG-1
10.237.73.4,RV0032-ATN950D-ASG-1
10.237.73.6,RV0521-ATN950D-ASG-1
10.237.35.58,RV0648-ATN950D-ASG-1
10.237.35.57,RVB06-ATN950D-ASG-1
10.237.1.86,AB0133-ATN950D-ASG-1
10.238.33.135,KN0599-ATN950D-ASG-1
10.237.1.97,AB0041-ATN-950D-ASG-1
10.238.33.134,KN0011-ATN950D-ASG-1
10.238.65.38,EN0017-ATN950D-ASG-1
10.237.35.56,RV0719-ATN950D-ASG-1
10.237.73.1,RV0058-ATN950D-ASG-1
10.237.1.94,AB0934-ATN950D-ASG-1
10.238.33.148,KT0015-ATN950D-ASG-1
10.238.33.126,KN0880-ATN950D-ASG-1
10.237.1.101,AB1066-ATN950D-ASG-1
10.238.33.153,KT0044-ATN950D-ASG-1
10.237.1.100,AB1071-ATN950D-ASG-1
10.237.35.38,RV0022-ATN950D-ASG-1
10.238.129.252,AN0082-ATN950D-ASG-1
10.237.1.88,AB1191-ATN950D-ASG-1
10.238.65.41,EN0012-ATN950D-ASG-1
10.238.97.199,BAUY01-ATN950D-ASG-1
10.238.1.95,KD0798-ATN-950D-ASG-1
10.237.35.53,RV0696-ATN910C-ASG-1
10.238.33.150,KT0037-ATN950D-ASG-1
10.238.1.100,KD0581-ATN-950D-ASG-1
10.238.1.81,KD0096-ATN950B-CSG
10.237.35.36,RV0085-ATN950D-ASG-1
10.237.91.51,NI0306-ATN950D-ASG-1
10.237.35.54,RV0047-ATN910C-ASG-1
10.238.65.37,EN0126-ATN950D-ASG-1
10.237.1.126,NI0043-ATN950D-ASG-1
10.237.73.12,RV0465-ATN950D-ASG-1
10.238.1.93,KD0852-ATN-950D-ASG-1
10.237.35.40,RV0653-ATN910C-ASG-1
10.238.33.152,KT0083-ATN950D-ASG-1
10.238.33.131,KN0751-ATN950d-ASG-1
10.238.65.36,EN0016-ATN950D-ASG-1
10.238.65.19,EN0393-ATN950C-ASG-1
10.237.73.2,RV0692-ATN950D-ASG-1
10.238.33.125,KN0093-ATN950D-ASG-1
10.237.91.1,AB0164-ATN910C-ASG-1
10.237.73.11,RV0114-ATN950D-ASG-1
10.238.33.147,KT0013-ATN950D-ASG-1
10.238.129.251,AN0348-ATN950D-ASG-1
10.237.1.144,NI0130-ATN950C-ASG-1
10.237.91.49,NI0083-ATN950D-ASG-1
10.238.1.94,KD0009-ATN-950C-ASG-1
10.238.33.157,KN0078-ATN950D-ASG-1
10.237.73.18,AK0117-ATN950D-ASG-1
10.237.73.19,AK0013-ATN950D-ASG1
10.238.1.104,KD0455-ATN-950D-ASG-1
10.238.1.92,KD0607-ATN-950D-ASG-1
10.238.33.142,KN0110-ATN950D-ASG-1
10.238.33.124,KN0709-ATN950D-ASG-1
10.238.65.35,EN0036-ATN950D-ASG-1
10.237.73.7,RV0701-ATN950D-ASG-1
10.237.33.232,RV0507-ATN910C-ASG
10.237.73.8,RV0441-ATN950D-ASG-1
10.237.1.7,AB0046-ATN950C-CSG
10.237.73.5,RV0693-ATN950D-ASG-1
10.238.129.253,IM0010-ATN910C-ASG
10.237.35.59,RV0068-ATN950D-ASG-1
10.238.33.143,KN0073-ATN950D-ASG-1
10.237.1.90,AB0362-ATN-950D-ASG-1
10.237.73.15,RV0087-ATN910C-G-ASG-1
10.238.33.130,KT0049-ATN950D-ASG-1
10.237.91.50,NI0138-ATN950D-ASG-1
10.238.33.151,KT0045-ATN950D-ASG-1
10.237.35.39,RVB04-ATN950D-ASG-1
10.238.1.91,KD0785-ATN-950D-ASG-1
10.237.35.37,RV0875-ATN950D-ASG-1
10.237.91.2,AB0759-ATN910C-ASG-1
10.238.65.40,EN0622-ATN950D-ASG-1
10.237.1.91,AB0931-ATN950D-ASG-1
10.238.33.144,KN0096-ATN950D-ASG-1
10.238.129.205,AN0026-ATN-950C-ASG-1
10.238.33.145,KN0025-ATN950D-ASG-1
10.238.65.39,EN0124-ATN950D-ASG-1
